timestamp,student_id,name,attention,confidence,latest_label,latest_confidence
2025-08-13 21:01:17,17,Claudia,attentive,1.0,attentive,0.49
2025-08-13 21:01:17,10,Amanda,inattentive,0.96,inattentive,0.48
2025-08-13 21:01:17,11,Dylan,attentive,0.83,attentive,0.55
2025-08-13 21:01:17,16,Emily,attentive,1.0,attentive,0.54
2025-08-13 21:01:17,15,Thomas,inattentive,0.79,inattentive,0.51
2025-08-13 21:01:17,13,Sandra,attentive,1.0,attentive,0.71
2025-08-13 21:01:17,14,Stephanie,attentive,0.96,attentive,0.75
2025-08-13 21:01:17,19,Carol,attentive,1.0,attentive,0.64
2025-08-13 21:01:17,18,Noah,attentive,0.92,attentive,0.5
2025-08-13 21:01:18,1,Antonia,attentive,0.74,inattentive,0.34
2025-08-13 21:01:18,3,Robert,attentive,1.0,attentive,0.72
2025-08-13 21:01:18,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:18,2,Anna,attentive,1.0,attentive,0.73
2025-08-13 21:01:18,7,Laura,attentive,1.0,attentive,0.64
2025-08-13 21:01:18,6,Carla,inattentive,0.96,inattentive,0.0
2025-08-13 21:01:18,4,David,attentive,0.96,attentive,0.74
2025-08-13 21:01:18,5,John,attentive,0.65,attentive,0.29
2025-08-13 21:01:18,8,micheal,attentive,1.0,attentive,0.73
2025-08-13 21:01:18,11,Dylan,attentive,1.0,attentive,0.47
2025-08-13 21:01:18,10,Amanda,inattentive,1.0,inattentive,0.43
2025-08-13 21:01:18,16,Emily,attentive,1.0,attentive,0.56
2025-08-13 21:01:18,12,Alexandra,inattentive,0.76,attentive,0.36
2025-08-13 21:01:18,17,Claudia,inattentive,0.65,attentive,0.41
2025-08-13 21:01:18,13,Sandra,attentive,0.91,inattentive,0.26
2025-08-13 21:01:18,14,Stephanie,attentive,1.0,attentive,0.75
2025-08-13 21:01:18,15,Thomas,inattentive,0.91,inattentive,0.53
2025-08-13 21:01:18,19,Carol,attentive,0.96,attentive,0.66
2025-08-13 21:01:18,18,Noah,inattentive,0.52,attentive,0.37
2025-08-13 21:01:19,2,Anna,attentive,1.0,attentive,0.73
2025-08-13 21:01:19,1,Antonia,attentive,0.75,attentive,0.72
2025-08-13 21:01:19,3,Robert,attentive,1.0,attentive,0.71
2025-08-13 21:01:19,7,Laura,attentive,1.0,attentive,0.63
2025-08-13 21:01:19,9,alice,attentive,1.0,attentive,0.73
2025-08-13 21:01:19,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:19,5,John,attentive,0.52,attentive,0.29
2025-08-13 21:01:19,4,David,attentive,1.0,attentive,0.76
2025-08-13 21:01:19,8,micheal,attentive,1.0,attentive,0.72
2025-08-13 21:01:19,10,Amanda,inattentive,1.0,inattentive,0.39
2025-08-13 21:01:19,16,Emily,attentive,1.0,attentive,0.55
2025-08-13 21:01:19,12,Alexandra,inattentive,0.56,attentive,0.41
2025-08-13 21:01:19,13,Sandra,attentive,0.75,inattentive,0.26
2025-08-13 21:01:19,14,Stephanie,attentive,1.0,attentive,0.76
2025-08-13 21:01:19,17,Claudia,inattentive,1.0,inattentive,0.6
2025-08-13 21:01:19,19,Carol,attentive,1.0,attentive,0.6
2025-08-13 21:01:19,11,Dylan,attentive,0.88,attentive,0.59
2025-08-13 21:01:19,15,Thomas,inattentive,0.88,inattentive,0.53
2025-08-13 21:01:19,18,Noah,attentive,0.83,attentive,0.61
2025-08-13 21:01:20,2,Anna,attentive,1.0,attentive,0.71
2025-08-13 21:01:20,1,Antonia,inattentive,0.57,inattentive,0.4
2025-08-13 21:01:20,3,Robert,attentive,0.96,attentive,0.69
2025-08-13 21:01:20,4,David,attentive,1.0,attentive,0.76
2025-08-13 21:01:20,5,John,attentive,0.72,attentive,0.29
2025-08-13 21:01:20,9,alice,attentive,0.96,attentive,0.75
2025-08-13 21:01:20,6,Carla,inattentive,0.96,inattentive,0.0
2025-08-13 21:01:20,8,micheal,attentive,0.96,attentive,0.73
2025-08-13 21:01:20,7,Laura,attentive,0.91,inattentive,0.0
2025-08-13 21:01:20,12,Alexandra,inattentive,0.96,attentive,0.29
2025-08-13 21:01:20,10,Amanda,inattentive,1.0,inattentive,0.42
2025-08-13 21:01:20,16,Emily,attentive,0.96,attentive,0.52
2025-08-13 21:01:20,17,Claudia,inattentive,0.96,inattentive,0.54
2025-08-13 21:01:20,13,Sandra,inattentive,1.0,inattentive,0.25
2025-08-13 21:01:20,11,Dylan,attentive,1.0,attentive,0.62
2025-08-13 21:01:20,14,Stephanie,attentive,1.0,attentive,0.75
2025-08-13 21:01:20,19,Carol,attentive,1.0,attentive,0.63
2025-08-13 21:01:20,18,Noah,attentive,1.0,attentive,0.57
2025-08-13 21:01:20,15,Thomas,inattentive,1.0,inattentive,0.54
2025-08-13 21:01:21,2,Anna,attentive,1.0,attentive,0.65
2025-08-13 21:01:21,4,David,attentive,1.0,attentive,0.75
2025-08-13 21:01:21,1,Antonia,inattentive,0.87,inattentive,0.48
2025-08-13 21:01:21,3,Robert,attentive,0.96,attentive,0.71
2025-08-13 21:01:21,6,Carla,inattentive,0.96,inattentive,0.0
2025-08-13 21:01:21,5,John,attentive,0.67,inattentive,0.0
2025-08-13 21:01:21,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:21,7,Laura,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:21,8,micheal,attentive,0.78,inattentive,0.39
2025-08-13 21:01:21,16,Emily,attentive,1.0,attentive,0.55
2025-08-13 21:01:21,10,Amanda,inattentive,0.96,inattentive,0.34
2025-08-13 21:01:21,12,Alexandra,attentive,0.72,attentive,0.26
2025-08-13 21:01:21,17,Claudia,inattentive,0.78,attentive,0.38
2025-08-13 21:01:21,13,Sandra,attentive,0.57,attentive,0.66
2025-08-13 21:01:21,19,Carol,attentive,1.0,attentive,0.64
2025-08-13 21:01:21,14,Stephanie,attentive,1.0,attentive,0.75
2025-08-13 21:01:21,11,Dylan,attentive,0.96,attentive,0.59
2025-08-13 21:01:21,18,Noah,inattentive,0.52,inattentive,0.47
2025-08-13 21:01:21,15,Thomas,inattentive,0.74,inattentive,0.5
2025-08-13 21:01:22,4,David,attentive,1.0,attentive,0.69
2025-08-13 21:01:22,3,Robert,attentive,1.0,attentive,0.65
2025-08-13 21:01:22,2,Anna,attentive,1.0,attentive,0.72
2025-08-13 21:01:22,1,Antonia,inattentive,0.95,inattentive,0.61
2025-08-13 21:01:22,5,John,attentive,0.82,attentive,0.36
2025-08-13 21:01:22,8,micheal,inattentive,0.68,inattentive,0.35
2025-08-13 21:01:22,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:22,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:22,7,Laura,inattentive,0.91,attentive,0.34
2025-08-13 21:01:22,10,Amanda,inattentive,1.0,inattentive,0.29
2025-08-13 21:01:22,16,Emily,attentive,1.0,attentive,0.67
2025-08-13 21:01:22,12,Alexandra,inattentive,0.57,inattentive,0.66
2025-08-13 21:01:22,17,Claudia,inattentive,0.64,attentive,0.75
2025-08-13 21:01:22,13,Sandra,inattentive,0.68,inattentive,0.48
2025-08-13 21:01:22,11,Dylan,inattentive,0.55,inattentive,0.67
2025-08-13 21:01:22,14,Stephanie,attentive,1.0,attentive,0.77
2025-08-13 21:01:22,19,Carol,attentive,1.0,attentive,0.53
2025-08-13 21:01:22,18,Noah,inattentive,0.86,attentive,0.74
2025-08-13 21:01:22,15,Thomas,inattentive,0.77,attentive,0.69
2025-08-13 21:01:23,1,Antonia,inattentive,0.91,inattentive,0.6
2025-08-13 21:01:23,3,Robert,attentive,1.0,attentive,0.63
2025-08-13 21:01:23,4,David,attentive,1.0,attentive,0.75
2025-08-13 21:01:23,8,micheal,attentive,0.86,attentive,0.7
2025-08-13 21:01:23,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:23,7,Laura,inattentive,0.64,attentive,0.51
2025-08-13 21:01:23,2,Anna,attentive,0.55,attentive,0.68
2025-08-13 21:01:23,5,John,attentive,0.75,attentive,0.45
2025-08-13 21:01:23,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:23,11,Dylan,inattentive,1.0,inattentive,0.63
2025-08-13 21:01:23,17,Claudia,attentive,1.0,attentive,0.76
2025-08-13 21:01:23,14,Stephanie,attentive,1.0,attentive,0.78
2025-08-13 21:01:23,12,Alexandra,inattentive,0.64,inattentive,0.53
2025-08-13 21:01:23,13,Sandra,inattentive,1.0,inattentive,0.48
2025-08-13 21:01:23,19,Carol,attentive,1.0,attentive,0.63
2025-08-13 21:01:23,18,Noah,attentive,0.91,attentive,0.51
2025-08-13 21:01:23,15,Thomas,attentive,1.0,attentive,0.62
2025-08-13 21:01:23,16,Emily,attentive,1.0,attentive,0.69
2025-08-13 21:01:23,10,Amanda,inattentive,1.0,inattentive,0.33
2025-08-13 21:01:24,1,Antonia,inattentive,0.77,attentive,0.7
2025-08-13 21:01:24,3,Robert,attentive,1.0,attentive,0.68
2025-08-13 21:01:24,4,David,attentive,1.0,attentive,0.74
2025-08-13 21:01:24,8,micheal,attentive,0.91,attentive,0.74
2025-08-13 21:01:24,7,Laura,attentive,1.0,attentive,0.5
2025-08-13 21:01:24,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:24,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:24,2,Anna,inattentive,0.64,inattentive,0.31
2025-08-13 21:01:24,5,John,attentive,0.98,attentive,0.49
2025-08-13 21:01:24,12,Alexandra,attentive,0.52,inattentive,0.48
2025-08-13 21:01:24,13,Sandra,inattentive,0.73,attentive,0.52
2025-08-13 21:01:24,11,Dylan,inattentive,0.86,inattentive,0.61
2025-08-13 21:01:24,17,Claudia,attentive,1.0,attentive,0.71
2025-08-13 21:01:24,14,Stephanie,attentive,1.0,attentive,0.77
2025-08-13 21:01:24,15,Thomas,attentive,0.95,attentive,0.64
2025-08-13 21:01:24,16,Emily,attentive,1.0,attentive,0.72
2025-08-13 21:01:24,19,Carol,attentive,1.0,attentive,0.66
2025-08-13 21:01:24,18,Noah,attentive,1.0,attentive,0.43
2025-08-13 21:01:24,10,Amanda,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:25,1,Antonia,inattentive,0.73,inattentive,0.48
2025-08-13 21:01:25,3,Robert,attentive,1.0,attentive,0.7
2025-08-13 21:01:25,4,David,attentive,1.0,attentive,0.74
2025-08-13 21:01:25,2,Anna,inattentive,0.59,inattentive,0.52
2025-08-13 21:01:25,8,micheal,attentive,0.95,inattentive,0.71
2025-08-13 21:01:25,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:25,7,Laura,attentive,1.0,attentive,0.52
2025-08-13 21:01:25,9,alice,attentive,1.0,attentive,0.76
2025-08-13 21:01:25,5,John,attentive,1.0,attentive,0.54
2025-08-13 21:01:25,16,Emily,attentive,1.0,attentive,0.71
2025-08-13 21:01:25,12,Alexandra,attentive,0.5,inattentive,0.42
2025-08-13 21:01:25,11,Dylan,inattentive,0.68,attentive,0.46
2025-08-13 21:01:25,15,Thomas,attentive,1.0,attentive,0.64
2025-08-13 21:01:25,13,Sandra,attentive,1.0,attentive,0.73
2025-08-13 21:01:25,17,Claudia,attentive,1.0,attentive,0.64
2025-08-13 21:01:25,14,Stephanie,attentive,1.0,attentive,0.77
2025-08-13 21:01:25,19,Carol,attentive,1.0,attentive,0.68
2025-08-13 21:01:25,18,Noah,inattentive,0.59,inattentive,0.33
2025-08-13 21:01:25,10,Amanda,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:26,1,Antonia,inattentive,0.59,attentive,0.77
2025-08-13 21:01:26,3,Robert,attentive,1.0,attentive,0.67
2025-08-13 21:01:26,4,David,attentive,1.0,attentive,0.73
2025-08-13 21:01:26,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:26,2,Anna,inattentive,0.59,inattentive,0.31
2025-08-13 21:01:26,7,Laura,attentive,1.0,attentive,0.55
2025-08-13 21:01:26,8,micheal,attentive,0.77,attentive,0.67
2025-08-13 21:01:26,12,Alexandra,attentive,0.8,attentive,0.52
2025-08-13 21:01:26,9,alice,attentive,1.0,attentive,0.77
2025-08-13 21:01:26,5,John,attentive,0.98,attentive,0.46
2025-08-13 21:01:26,16,Emily,attentive,1.0,attentive,0.73
2025-08-13 21:01:26,11,Dylan,inattentive,0.73,attentive,0.47
2025-08-13 21:01:26,15,Thomas,attentive,1.0,attentive,0.65
2025-08-13 21:01:26,17,Claudia,attentive,1.0,attentive,0.75
2025-08-13 21:01:26,13,Sandra,attentive,1.0,attentive,0.73
2025-08-13 21:01:26,14,Stephanie,attentive,1.0,attentive,0.76
2025-08-13 21:01:26,19,Carol,attentive,0.95,attentive,0.67
2025-08-13 21:01:26,18,Noah,attentive,0.73,inattentive,0.31
2025-08-13 21:01:26,10,Amanda,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:27,1,Antonia,attentive,1.0,attentive,0.75
2025-08-13 21:01:27,3,Robert,attentive,0.59,attentive,0.65
2025-08-13 21:01:27,4,David,attentive,0.5,attentive,0.71
2025-08-13 21:01:27,7,Laura,attentive,1.0,attentive,0.62
2025-08-13 21:01:27,12,Alexandra,attentive,0.73,inattentive,0.28
2025-08-13 21:01:27,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:27,6,Carla,inattentive,0.95,inattentive,0.0
2025-08-13 21:01:27,2,Anna,attentive,0.86,attentive,0.73
2025-08-13 21:01:27,16,Emily,attentive,1.0,attentive,0.72
2025-08-13 21:01:27,5,John,attentive,0.91,attentive,0.48
2025-08-13 21:01:27,15,Thomas,attentive,1.0,attentive,0.67
2025-08-13 21:01:27,17,Claudia,attentive,1.0,attentive,0.72
2025-08-13 21:01:27,8,micheal,attentive,0.91,attentive,0.48
2025-08-13 21:01:27,13,Sandra,attentive,1.0,attentive,0.66
2025-08-13 21:01:27,14,Stephanie,attentive,1.0,attentive,0.76
2025-08-13 21:01:27,11,Dylan,attentive,0.82,inattentive,0.32
2025-08-13 21:01:27,10,Amanda,inattentive,0.95,inattentive,0.42
2025-08-13 21:01:27,18,Noah,attentive,0.64,attentive,0.69
2025-08-13 21:01:27,19,Carol,attentive,1.0,attentive,0.41
2025-08-13 21:01:28,3,Robert,attentive,0.82,attentive,0.68
2025-08-13 21:01:28,5,John,attentive,0.86,attentive,0.45
2025-08-13 21:01:28,2,Anna,attentive,0.95,attentive,0.7
2025-08-13 21:01:28,9,alice,attentive,0.86,attentive,0.75
2025-08-13 21:01:28,7,Laura,attentive,0.77,inattentive,0.0
2025-08-13 21:01:28,4,David,attentive,1.0,attentive,0.75
2025-08-13 21:01:28,17,Claudia,attentive,0.91,attentive,0.54
2025-08-13 21:01:28,19,Carol,attentive,0.95,attentive,0.5
2025-08-13 21:01:28,12,Alexandra,attentive,0.55,inattentive,0.4
2025-08-13 21:01:28,6,Carla,inattentive,0.77,inattentive,0.0
2025-08-13 21:01:28,14,Stephanie,attentive,0.86,attentive,0.76
2025-08-13 21:01:28,15,Thomas,attentive,0.86,attentive,0.69
2025-08-13 21:01:28,16,Emily,attentive,0.95,attentive,0.7
2025-08-13 21:01:28,13,Sandra,attentive,1.0,attentive,0.71
2025-08-13 21:01:28,8,micheal,attentive,0.55,inattentive,0.36
2025-08-13 21:01:28,1,Antonia,attentive,0.91,attentive,0.69
2025-08-13 21:01:28,18,Noah,attentive,0.91,attentive,0.61
2025-08-13 21:01:28,11,Dylan,inattentive,0.95,inattentive,0.71
2025-08-13 21:01:28,10,Amanda,inattentive,0.73,inattentive,0.31
2025-08-13 21:01:29,5,John,attentive,0.93,attentive,0.47
2025-08-13 21:01:29,4,David,attentive,1.0,attentive,0.64
2025-08-13 21:01:29,2,Anna,inattentive,0.62,inattentive,0.0
2025-08-13 21:01:29,9,alice,attentive,1.0,attentive,0.76
2025-08-13 21:01:29,7,Laura,inattentive,0.76,attentive,0.73
2025-08-13 21:01:29,14,Stephanie,attentive,0.76,inattentive,0.0
2025-08-13 21:01:29,10,Amanda,attentive,0.52,attentive,0.76
2025-08-13 21:01:29,8,micheal,inattentive,0.57,attentive,0.67
2025-08-13 21:01:29,12,Alexandra,attentive,0.69,attentive,0.48
2025-08-13 21:01:29,13,Sandra,attentive,0.9,attentive,0.69
2025-08-13 21:01:29,16,Emily,attentive,0.81,attentive,0.8
2025-08-13 21:01:29,1,Antonia,attentive,0.95,attentive,0.47
2025-08-13 21:01:29,17,Claudia,attentive,0.9,inattentive,0.51
2025-08-13 21:01:29,15,Thomas,attentive,0.9,attentive,0.75
2025-08-13 21:01:29,3,Robert,attentive,0.81,attentive,0.54
2025-08-13 21:01:29,6,Carla,inattentive,0.62,inattentive,0.0
2025-08-13 21:01:29,19,Carol,attentive,0.9,attentive,0.28
2025-08-13 21:01:29,18,Noah,attentive,0.95,attentive,0.76
2025-08-13 21:01:29,11,Dylan,inattentive,0.67,attentive,0.58
2025-08-13 21:01:30,5,John,attentive,0.64,attentive,0.35
2025-08-13 21:01:30,4,David,attentive,0.86,attentive,0.68
2025-08-13 21:01:30,2,Anna,attentive,0.62,attentive,0.41
2025-08-13 21:01:30,7,Laura,attentive,0.76,attentive,0.38
2025-08-13 21:01:30,9,alice,attentive,0.95,attentive,0.58
2025-08-13 21:01:30,14,Stephanie,attentive,0.9,attentive,0.76
2025-08-13 21:01:30,19,Carol,attentive,0.62,inattentive,0.57
2025-08-13 21:01:30,12,Alexandra,attentive,0.62,attentive,0.61
2025-08-13 21:01:30,13,Sandra,attentive,0.62,inattentive,0.44
2025-08-13 21:01:30,16,Emily,attentive,1.0,attentive,0.64
2025-08-13 21:01:30,10,Amanda,inattentive,0.67,inattentive,0.4
2025-08-13 21:01:30,1,Antonia,inattentive,0.71,inattentive,0.61
2025-08-13 21:01:30,8,micheal,inattentive,0.57,inattentive,0.43
2025-08-13 21:01:30,15,Thomas,attentive,0.95,attentive,0.63
2025-08-13 21:01:30,11,Dylan,inattentive,0.57,inattentive,0.64
2025-08-13 21:01:30,17,Claudia,attentive,0.52,attentive,0.75
2025-08-13 21:01:30,6,Carla,inattentive,0.86,inattentive,0.0
2025-08-13 21:01:30,3,Robert,attentive,0.95,attentive,0.7
2025-08-13 21:01:30,18,Noah,attentive,1.0,attentive,0.42
2025-08-13 21:01:31,1,Antonia,inattentive,0.77,inattentive,0.57
2025-08-13 21:01:31,3,Robert,attentive,1.0,attentive,0.7
2025-08-13 21:01:31,8,micheal,attentive,0.82,attentive,0.72
2025-08-13 21:01:31,4,David,attentive,0.86,inattentive,0.0
2025-08-13 21:01:31,6,Carla,inattentive,0.59,attentive,0.74
2025-08-13 21:01:31,7,Laura,attentive,0.86,attentive,0.63
2025-08-13 21:01:31,2,Anna,attentive,0.73,attentive,0.76
2025-08-13 21:01:31,9,alice,attentive,1.0,attentive,0.77
2025-08-13 21:01:31,12,Alexandra,inattentive,0.68,attentive,0.69
2025-08-13 21:01:31,17,Claudia,attentive,0.73,inattentive,0.37
2025-08-13 21:01:31,13,Sandra,inattentive,0.59,attentive,0.58
2025-08-13 21:01:31,11,Dylan,inattentive,0.73,attentive,0.45
2025-08-13 21:01:31,5,John,attentive,0.64,attentive,0.42
2025-08-13 21:01:31,14,Stephanie,attentive,0.82,inattentive,0.53
2025-08-13 21:01:31,15,Thomas,attentive,0.68,attentive,0.59
2025-08-13 21:01:31,19,Carol,attentive,1.0,attentive,0.76
2025-08-13 21:01:31,18,Noah,attentive,1.0,attentive,0.56
2025-08-13 21:01:31,16,Emily,attentive,0.95,attentive,0.61
2025-08-13 21:01:31,10,Amanda,inattentive,1.0,inattentive,0.51
2025-08-13 21:01:32,1,Antonia,inattentive,0.86,inattentive,0.41
2025-08-13 21:01:32,3,Robert,attentive,0.95,inattentive,0.6
2025-08-13 21:01:32,9,alice,attentive,0.9,attentive,0.76
2025-08-13 21:01:32,2,Anna,inattentive,0.71,attentive,0.72
2025-08-13 21:01:32,8,micheal,inattentive,0.67,inattentive,0.72
2025-08-13 21:01:32,6,Carla,inattentive,0.81,inattentive,0.0
2025-08-13 21:01:32,4,David,attentive,0.86,attentive,0.7
2025-08-13 21:01:32,7,Laura,attentive,0.95,attentive,0.64
2025-08-13 21:01:32,12,Alexandra,inattentive,0.71,attentive,0.72
2025-08-13 21:01:32,5,John,attentive,0.69,inattentive,0.51
2025-08-13 21:01:32,15,Thomas,attentive,0.95,attentive,0.6
2025-08-13 21:01:32,16,Emily,attentive,0.81,attentive,0.59
2025-08-13 21:01:32,11,Dylan,attentive,0.95,attentive,0.72
2025-08-13 21:01:32,17,Claudia,inattentive,0.76,inattentive,0.42
2025-08-13 21:01:32,13,Sandra,attentive,0.71,inattentive,0.59
2025-08-13 21:01:32,14,Stephanie,attentive,0.9,attentive,0.75
2025-08-13 21:01:32,19,Carol,attentive,0.95,attentive,0.67
2025-08-13 21:01:32,18,Noah,attentive,0.52,attentive,0.48
2025-08-13 21:01:32,10,Amanda,inattentive,0.81,inattentive,0.6
2025-08-13 21:01:33,1,Antonia,inattentive,0.71,attentive,0.68
2025-08-13 21:01:33,2,Anna,inattentive,0.86,inattentive,0.62
2025-08-13 21:01:33,3,Robert,attentive,0.95,attentive,0.69
2025-08-13 21:01:33,9,alice,attentive,0.9,attentive,0.77
2025-08-13 21:01:33,6,Carla,inattentive,0.76,inattentive,0.0
2025-08-13 21:01:33,7,Laura,attentive,0.52,inattentive,0.0
2025-08-13 21:01:33,8,micheal,inattentive,0.71,inattentive,0.68
2025-08-13 21:01:33,4,David,attentive,0.9,attentive,0.74
2025-08-13 21:01:33,5,John,attentive,0.64,attentive,0.36
2025-08-13 21:01:33,12,Alexandra,attentive,0.6,inattentive,0.5
2025-08-13 21:01:33,16,Emily,attentive,1.0,attentive,0.49
2025-08-13 21:01:33,17,Claudia,inattentive,0.71,inattentive,0.49
2025-08-13 21:01:33,13,Sandra,inattentive,0.52,inattentive,0.4
2025-08-13 21:01:33,11,Dylan,attentive,0.52,inattentive,0.41
2025-08-13 21:01:33,14,Stephanie,attentive,0.95,attentive,0.75
2025-08-13 21:01:33,19,Carol,attentive,0.81,attentive,0.65
2025-08-13 21:01:33,15,Thomas,attentive,0.76,attentive,0.62
2025-08-13 21:01:33,18,Noah,inattentive,0.9,inattentive,0.55
2025-08-13 21:01:33,10,Amanda,inattentive,0.9,inattentive,0.51
2025-08-13 21:01:34,1,Antonia,inattentive,0.68,inattentive,0.53
2025-08-13 21:01:34,3,Robert,attentive,0.95,attentive,0.67
2025-08-13 21:01:34,9,alice,attentive,0.77,attentive,0.61
2025-08-13 21:01:34,7,Laura,inattentive,0.82,inattentive,0.0
2025-08-13 21:01:34,2,Anna,inattentive,0.86,inattentive,0.34
2025-08-13 21:01:34,6,Carla,inattentive,0.91,inattentive,0.0
2025-08-13 21:01:34,4,David,attentive,0.82,attentive,0.75
2025-08-13 21:01:34,5,John,attentive,0.93,attentive,0.39
2025-08-13 21:01:34,8,micheal,inattentive,0.86,attentive,0.75
2025-08-13 21:01:34,17,Claudia,inattentive,0.59,inattentive,0.48
2025-08-13 21:01:34,13,Sandra,attentive,0.59,inattentive,0.57
2025-08-13 21:01:34,16,Emily,attentive,0.86,attentive,0.62
2025-08-13 21:01:34,12,Alexandra,attentive,0.59,attentive,0.67
2025-08-13 21:01:34,15,Thomas,attentive,0.82,inattentive,0.56
2025-08-13 21:01:34,19,Carol,attentive,0.91,attentive,0.63
2025-08-13 21:01:34,11,Dylan,attentive,0.55,attentive,0.75
2025-08-13 21:01:34,14,Stephanie,attentive,0.86,inattentive,0.47
2025-08-13 21:01:34,10,Amanda,inattentive,0.95,inattentive,0.52
2025-08-13 21:01:34,18,Noah,inattentive,0.95,inattentive,0.53
2025-08-13 21:01:36,1,Antonia,inattentive,1.0,inattentive,0.61
2025-08-13 21:01:36,3,Robert,attentive,1.0,attentive,0.72
2025-08-13 21:01:36,6,Carla,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:36,7,Laura,inattentive,1.0,inattentive,0.0
2025-08-13 21:01:36,9,alice,attentive,1.0,attentive,0.75
2025-08-13 21:01:36,5,John,attentive,0.85,inattentive,0.48
2025-08-13 21:01:36,4,David,attentive,1.0,attentive,0.74
2025-08-13 21:01:36,17,Claudia,attentive,0.96,attentive,0.59
